Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontagena,MasVnrAreana,GarageYrBltna
422,20,12.085885034361516,4.23410650459726,9.719264188452577,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.178604917308675,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,6,7,32,9,11.984199753311575,12.019216214618552,12.013088742728328,11.987987416585872,12.363024345714125,126.0,12.311282455535837,12.043077827796978,11.870079702687168,12.179882358539462,12.04261484090755,11.955653412075753,11.953313219579172,1246,12.043738116747505,0,356,1602,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,7.379008127628304,0,0,7.379008127628304,0,1,2,0,3,1,12.222336663076506,8,12.038511131398728,1,12.186415513744642,12.16077753342227,32.0,12.320810566774748,2,529,12.068539413468748,12.070483200383846,12.059894850096232,240,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,6,2009,11.99106086274981,12.005033692506249,12.2783933071098,1,0,0
423,20,12.085885034361516,4.605170185988092,9.98736903651683,12.025522495249092,12.037675191939776,11.936093526689717,12.035990046840519,12.024182958480877,12.00189962660944,12.085815139424982,12.037104209477372,11.90519997738394,12.025895254415694,12.047512415928205,11.993682778640787,5,5,54,54,12.184429767803955,12.019216214618552,11.951898529608227,11.974932626443643,11.89291944910876,0.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,988,988,12.032077892096211,12.20762619892906,12.061089985718422,11.627945220573162,6.895682697747868,0,0,6.895682697747868,0,0,1,0,2,1,11.810591800844753,4,12.038511131398728,0,11.808907293600358,12.16077753342227,54.0,12.172672333572622,2,520,12.068539413468748,12.070483200383846,11.623793470756288,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,2,2008,11.99106086274981,12.005033692506249,11.635143097694478,0,0,0
424,60,12.085885034361516,4.382026634673881,9.126958763037132,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,8,5,10,10,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,12.163629742442435,473.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,11.955653412075753,12.301936995160133,986,12.043738116747505,0,484,1470,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,7.293017679772782,1160,0,7.874739125171811,1,0,2,1,4,1,12.222336663076506,8,12.038511131398728,1,12.186415513744642,12.16077753342227,10.0,12.320810566774748,3,696,12.068539413468748,12.070483200383846,12.059894850096232,0,66,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,6,2008,11.99106086274981,12.005033692506249,12.66032791780777,0,0,0
425,20,12.085885034361516,4.276666119016055,9.104979856318357,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.868044676362077,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,6,5,52,52,11.984199753311575,12.019216214618552,11.838506037800695,11.838479691751736,12.163629742442435,74.0,11.837985209456932,12.043077827796978,11.870079702687168,12.179882358539462,12.04261484090755,11.955653412075753,11.812487407378685,616,12.043738116747505,0,580,1196,12.032077892096211,11.910370598718645,12.061089985718422,11.627945220573162,7.086737934510577,0,0,7.086737934510577,1,0,1,0,2,1,11.810591800844753,6,12.038511131398728,1,12.256533232533704,12.16077753342227,52.0,12.172672333572622,1,297,12.068539413468748,12.070483200383846,12.059894850096232,0,44,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,5,2008,11.99106086274981,12.005033692506249,11.842229212112828,0,0,0
426,60,11.692892609084135,4.0943445622221,8.125039097367745,12.025522495249092,11.819087668726935,11.936093526689717,12.035990046840519,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,7,8,63,17,11.984199753311575,12.019216214618552,11.951898529608227,11.974932626443643,11.89291944910876,0.0,11.837985209456932,11.887014271820018,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,651,651,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,6.561030665896573,682,0,7.236339342754344,0,0,1,1,3,1,11.810591800844753,6,12.038511131398728,2,12.256533232533704,11.765643303311364,62.0,11.818974312364766,1,240,12.068539413468748,12.070483200383846,11.623793470756288,0,0,126,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,9,2009,11.99106086274981,12.005033692506249,11.813030057420567,0,0,0
427,80,12.085885034361516,4.23410650459726,9.457200449907708,12.025522495249092,12.037675191939776,11.936093526689717,12.035990046840519,12.024182958480877,12.00189962660944,12.085815139424982,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.904606965587258,7,5,20,20,11.984199753311575,12.019216214618552,11.838506037800695,11.838479691751736,12.163629742442435,145.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,12.14825026128522,12.301936995160133,1518,12.043738116747505,0,0,1518,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,7.404887575616125,0,0,7.404887575616125,1,1,2,0,2,1,12.222336663076506,5,12.038511131398728,1,12.186415513744642,12.16077753342227,20.0,12.320810566774748,2,569,12.068539413468748,12.070483200383846,12.059894850096232,80,0,0,0,396,0,12.022115348666631,12.05859851230732,12.030112254137366,0,8,2009,11.99106086274981,12.005033692506249,12.524526376648708,1,0,0
428,20,12.085885034361516,4.343805421853684,9.058703197313223,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.868044676362077,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,4,6,51,51,12.184429767803955,12.019216214618552,11.859767396993869,11.862285886957245,11.89291944910876,0.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.812487407378685,288,12.043738116747505,0,619,907,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,6.810142450115136,0,0,6.810142450115136,0,0,1,0,3,1,11.810591800844753,5,12.038511131398728,0,11.808907293600358,11.765643303311364,44.0,11.818974312364766,1,352,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,7,2008,11.99106086274981,12.005033692506249,11.59917655301345,0,0,0
429,20,12.085885034361516,4.1588830833596715,8.819073983267831,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.163641307701864,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,7,5,0,0,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,12.163629742442435,108.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,11.955653412075753,12.301936995160133,664,12.043738116747505,0,544,1208,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,7.0967213784947605,0,0,7.0967213784947605,1,0,2,0,2,1,12.222336663076506,6,12.038511131398728,0,11.808907293600358,12.16077753342227,0.0,12.172672333572622,2,628,12.068539413468748,12.070483200383846,12.059894850096232,105,54,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,9,2007,12.240622810962106,12.11100745037099,12.182804018590819,0,0,0
430,20,12.085885034361516,4.867534450455582,9.346356175893625,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.027445609949833,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,6,5,21,21,11.984199753311575,12.019216214618552,11.951898529608227,11.974932626443643,11.89291944910876,0.0,11.837985209456932,12.043077827796978,11.870079702687168,12.179882358539462,12.04261484090755,12.14825026128522,12.301936995160133,1005,12.043738116747505,0,387,1392,12.032077892096211,11.816064676165025,12.061089985718422,12.061464181279975,7.252762418053187,0,0,7.252762418053187,1,0,2,0,3,1,12.222336663076506,6,12.038511131398728,1,12.186415513744642,12.16077753342227,21.0,11.818974312364766,2,576,12.068539413468748,12.070483200383846,12.059894850096232,0,0,169,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,3,2009,11.99106086274981,12.005033692506249,12.072541252905651,0,0,0
431,160,11.692892609084135,3.044522437723423,7.426549072397305,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,11.904788200780388,12.182686209840618,6,5,37,37,11.984199753311575,12.019216214618552,11.951898529608227,11.974932626443643,12.163629742442435,232.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.953313219579172,387,12.043738116747505,0,96,483,12.032077892096211,11.816064676165025,12.061089985718422,12.061464181279975,6.180016653652572,504,0,6.894670039433482,0,0,1,1,2,1,11.810591800844753,4,12.038511131398728,0,11.808907293600358,11.765643303311364,37.0,11.818974312364766,1,264,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,7,2008,12.240622810962106,12.11100745037099,11.355101379776661,0,0,0
432,50,11.692892609084135,4.0943445622221,8.628018746505122,12.025522495249092,12.037675191939776,12.163465349551254,12.035990046840519,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,11.90519997738394,12.025895254415694,12.047512415928205,11.813528016838491,6,7,88,10,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.89291944910876,0.0,11.837985209456932,12.043077827796978,11.710538793273338,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,901,901,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,6.992096427415888,110,0,7.088408778675395,0,0,1,0,4,1,11.810591800844753,7,12.038511131398728,0,11.808907293600358,11.930708882565643,28.0,11.491874226748662,0,0,11.632611708470957,11.564579044109884,11.623793470756288,0,98,0,0,0,0,12.022115348666631,11.850596405177294,12.030112254137366,0,9,2008,12.240622810962106,12.11100745037099,11.288531131754366,0,0,1
433,160,11.692892609084135,3.1780538303479458,7.560080465021827,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,11.904788200780388,12.182686209840618,5,5,36,36,11.984199753311575,12.019216214618552,11.951898529608227,11.974932626443643,12.163629742442435,376.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.953313219579172,471,12.043738116747505,0,294,765,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,6.639875833826536,600,0,7.21890970761906,1,0,1,1,2,1,11.810591800844753,6,11.827391769174323,0,11.808907293600358,11.765643303311364,36.0,11.818974312364766,2,440,12.068539413468748,12.070483200383846,12.059894850096232,240,36,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,8,2007,11.99106086274981,12.005033692506249,11.715866308966918,0,0,0
434,60,12.085885034361516,4.605170185988092,9.29090601981575,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.027445609949833,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,6,5,11,10,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,11.89291944910876,0.0,11.837985209456932,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,926,926,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,6.8308742346461795,678,0,7.38025578842646,0,0,2,1,3,1,11.810591800844753,7,12.038511131398728,1,12.186415513744642,12.16077753342227,11.0,12.320810566774748,2,470,12.068539413468748,12.070483200383846,12.059894850096232,0,36,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,7,2008,11.99106086274981,12.005033692506249,12.106252310247962,0,0,0
435,180,11.692892609084135,3.044522437723423,7.5443321080536885,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,11.904788200780388,11.904606965587258,4,7,36,36,11.984199753311575,12.019216214618552,12.013088742728328,11.987987416585872,11.89291944910876,0.0,11.837985209456932,11.887014271820018,11.870079702687168,12.179882358539462,12.04261484090755,12.158267145628631,11.953313219579172,495,12.043738116747505,0,135,630,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,6.4457198193855785,0,0,6.4457198193855785,1,0,1,0,1,1,11.810591800844753,3,12.038511131398728,0,11.808907293600358,11.930708882565643,28.0,11.491874226748662,0,0,11.632611708470957,11.564579044109884,12.059894850096232,88,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,6,2008,11.99106086274981,12.005033692506249,11.302204433654575,0,0,1
436,60,12.085885034361516,3.7612001156935624,9.274910142625483,12.025522495249092,12.037675191939776,12.296285769586444,12.02269397302858,12.024182958480877,12.178604917308675,12.0205649310742,12.163641307701864,11.90519997738394,12.025895254415694,12.047512415928205,12.182686209840618,7,6,13,13,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,11.89291944910876,0.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,12.158267145628631,12.301936995160133,385,11.90283941659231,344,70,799,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,6.717804695023691,834,0,7.415175109613295,1,0,2,1,3,1,12.222336663076506,6,12.038511131398728,1,12.186415513744642,12.16077753342227,13.0,12.172672333572622,2,550,12.068539413468748,12.070483200383846,12.059894850096232,158,61,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,4,2009,12.240622810962106,12.005033692506249,12.26434155365415,0,0,0
437,50,11.692892609084135,3.6888794541139363,8.389359819906353,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.813528016838491,6,8,86,56,11.984199753311575,12.019216214618552,12.013088742728328,11.987987416585872,11.89291944910876,0.0,11.837985209456932,12.043077827796978,11.710538793273338,12.241978436221487,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,648,648,12.032077892096211,11.816064676165025,12.061089985718422,11.627945220573162,6.598509028614515,384,0,7.0192966537150445,0,0,1,0,2,1,11.810591800844753,6,12.038511131398728,0,11.808907293600358,11.765643303311364,16.0,11.818974312364766,2,440,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,10,2006,11.99106086274981,12.005033692506249,11.661345470088502,0,0,0
438,45,11.692892609084135,3.912023005428146,8.699514748210191,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.904606965587258,6,7,83,5,11.984199753311575,12.019216214618552,11.838506037800695,11.838479691751736,11.89291944910876,0.0,12.311282455535837,12.043077827796978,12.261665131561195,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,884,884,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,6.806829360392176,0,0,6.806829360392176,0,0,1,0,2,1,11.810591800844753,4,12.038511131398728,0,11.808907293600358,11.765643303311364,83.0,11.818974312364766,1,180,12.068539413468748,12.070483200383846,12.059894850096232,0,0,105,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,1,2009,11.99106086274981,12.005033692506249,11.686878772093667,0,0,0
439,30,12.085885034361516,3.6888794541139363,8.361708288575842,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,5,6,94,5,11.984199753311575,12.019216214618552,12.013088742728328,11.987987416585872,11.89291944910876,0.0,11.837985209456932,12.043077827796978,12.261665131561195,11.810855438908401,12.04261484090755,11.955653412075753,11.812487407378685,365,12.043738116747505,0,75,440,12.032077892096211,11.816064676165025,11.491857738042656,12.061464181279975,6.542471960506805,0,0,6.542471960506805,0,0,1,0,2,1,12.222336663076506,4,12.038511131398728,1,12.256533232533704,11.765643303311364,17.0,11.818974312364766,1,352,11.632611708470957,12.070483200383846,11.623793470756288,0,0,34,0,0,0,12.022115348666631,11.850596405177294,12.030112254137366,0,3,2007,11.99106086274981,12.005033692506249,11.411446296020374,0,0,0
440,50,12.085885034361516,4.204692619390966,9.421735176255844,12.025522495249092,11.819087668726935,11.936093526689717,12.02269397302858,12.024182958480877,12.027445609949833,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.813528016838491,6,8,89,9,11.984199753311575,12.019216214618552,11.838506037800695,11.838479691751736,11.89291944910876,0.0,11.837985209456932,12.043077827796978,11.710538793273338,11.810855438908401,11.860713148925486,12.14825026128522,11.963997506081839,0,12.043738116747505,0,684,684,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,6.52795791762255,512,0,7.086737934510577,0,0,1,0,3,1,12.222336663076506,7,12.038511131398728,0,11.808907293600358,11.765643303311364,4.0,11.818974312364766,2,528,12.068539413468748,12.070483200383846,12.059894850096232,0,46,0,0,0,0,12.022115348666631,11.915185758036547,11.866231227825137,800,8,2009,12.240622810962106,12.005033692506249,11.608235644774552,0,0,0
441,20,12.085885034361516,4.653960350157523,9.644133752071205,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,10,5,1,1,12.184429767803955,12.019216214618552,12.20587264918594,12.209630627095029,12.363024345714125,200.0,12.45445269015469,12.043077827796978,12.261665131561195,12.241978436221487,12.04261484090755,12.14825026128522,12.301936995160133,1767,11.90283941659231,539,788,3094,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,7.784057002639929,0,0,7.784057002639929,1,0,2,0,2,1,12.31683494558239,10,12.038511131398728,2,12.256533232533704,12.16077753342227,1.0,12.320810566774748,3,672,12.068539413468748,12.070483200383846,12.059894850096232,0,72,0,0,170,0,12.022115348666631,12.05859851230732,12.030112254137366,0,4,2009,11.99106086274981,12.005033692506249,13.226723392728571,0,0,0
442,90,12.085885034361516,4.5217885770490405,9.401621670141608,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,11.904788200780388,11.993682778640787,4,4,53,53,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,12.163629742442435,270.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.953313219579172,133,12.043738116747505,0,1307,1440,12.032077892096211,11.816064676165025,11.491857738042656,11.627945220573162,7.272398392570047,0,0,7.272398392570047,0,0,2,0,4,2,12.31683494558239,8,12.038511131398728,0,11.808907293600358,11.930708882565643,28.0,11.491874226748662,0,0,11.632611708470957,11.564579044109884,12.059894850096232,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,9,2008,11.99106086274981,12.005033692506249,11.678439903447801,0,0,1
443,50,11.692892609084135,3.9512437185814275,8.738735461363474,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.813528016838491,5,7,78,16,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.89291944910876,0.0,11.837985209456932,12.043077827796978,12.261665131561195,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,1078,1078,12.032077892096211,11.816064676165025,12.061089985718422,12.061464181279975,7.028201432058005,445,0,7.360739903058278,0,0,2,0,3,1,11.810591800844753,8,12.038511131398728,1,12.256533232533704,11.765643303311364,78.0,11.818974312364766,2,360,12.068539413468748,12.070483200383846,11.623793470756288,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,6,2008,11.99106086274981,12.005033692506249,12.000891794590137,0,0,0
444,120,12.085885034361516,3.970291913552122,8.274357006756292,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,11.904788200780388,11.993682778640787,7,5,1,0,11.984199753311575,12.019216214618552,12.013088742728328,11.987987416585872,12.163629742442435,72.0,12.311282455535837,12.043077827796978,12.261665131561195,12.241978436221487,12.04261484090755,12.158267145628631,11.963997506081839,0,12.043738116747505,0,1258,1258,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,7.1372784372603855,0,0,7.1372784372603855,0,0,2,0,2,1,12.222336663076506,6,12.038511131398728,1,12.256533232533704,12.16077753342227,0.0,12.320810566774748,3,648,12.068539413468748,12.070483200383846,12.059894850096232,144,16,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,6,2007,12.240622810962106,12.11100745037099,12.058152515453552,0,0,0
445,60,12.085885034361516,4.248495242049359,9.07680897935166,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.163641307701864,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,7,5,14,13,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,11.89291944910876,0.0,12.311282455535837,11.887014271820018,12.261665131561195,12.179882358539462,12.04261484090755,11.955653412075753,12.301936995160133,642,12.043738116747505,0,273,915,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,6.838405200847344,975,0,7.553810852008231,1,0,2,1,4,1,12.222336663076506,8,12.038511131398728,1,12.186415513744642,12.16077753342227,14.0,11.818974312364766,2,493,12.068539413468748,12.070483200383846,12.059894850096232,144,133,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,7,2008,11.99106086274981,12.005033692506249,12.254862809699606,0,0,0
446,20,12.085885034361516,4.290459441148391,9.19573421958682,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.027445609949833,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,6,5,53,53,12.184429767803955,12.019216214618552,11.838506037800695,11.838479691751736,11.89291944910876,0.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,1436,1436,12.032077892096211,11.631766130468696,12.061089985718422,12.061464181279975,7.4318919168078,0,0,7.4318919168078,0,0,1,0,3,1,11.810591800844753,7,12.038511131398728,1,12.256533232533704,12.16077753342227,53.0,11.818974312364766,2,480,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.022115348666631,11.850596405177294,12.030112254137366,0,11,2009,12.240622810962106,12.005033692506249,11.755871643580617,0,0,0
447,20,12.085885034361516,4.919980925828125,9.71063069382679,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.027445609949833,12.0205649310742,11.868044676362077,11.90519997738394,12.025895254415694,12.047512415928205,11.993682778640787,6,6,44,8,11.984199753311575,12.019216214618552,12.013088742728328,11.987987416585872,11.89291944910876,0.0,12.311282455535837,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.953313219579172,247,11.90283941659231,713,557,1517,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,7.543273346705446,0,0,7.543273346705446,0,0,2,1,2,1,12.222336663076506,6,11.827391769174323,1,12.256533232533704,12.16077753342227,44.0,12.320810566774748,2,578,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,6,2010,11.99106086274981,12.005033692506249,12.154779351142624,0,0,0
448,60,12.085885034361516,4.23410650459726,9.324918276683619,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.027445609949833,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,7,5,8,7,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,11.89291944910876,0.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,930,930,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,6.862757913051401,930,0,7.542213463193403,0,0,2,1,4,1,12.222336663076506,10,12.038511131398728,1,12.186415513744642,12.16077753342227,8.0,12.320810566774748,2,431,12.068539413468748,12.070483200383846,12.059894850096232,89,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,7,2006,11.99106086274981,12.005033692506249,12.205572520488492,1,0,0
449,50,11.692892609084135,3.912023005428146,9.0595174822416,12.025522495249092,12.037675191939776,11.936093526689717,12.035990046840519,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.813528016838491,6,6,69,56,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.89291944910876,0.0,11.837985209456932,12.043077827796978,11.710538793273338,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,780,780,12.032077892096211,11.816064676165025,12.061089985718422,12.061464181279975,6.659293919683638,596,0,7.226936018493289,0,0,2,0,3,1,11.810591800844753,7,12.038511131398728,1,12.256533232533704,11.765643303311364,69.0,11.818974312364766,1,198,12.068539413468748,12.070483200383846,11.623793470756288,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,6,2006,11.99106086274981,12.005033692506249,11.691071650353702,0,0,0
450,50,11.692892609084135,3.912023005428146,8.699514748210191,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.813528016838491,3,7,59,5,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.89291944910876,0.0,11.837985209456932,11.887014271820018,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.953313219579172,331,12.043738116747505,0,318,649,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,6.520621127558696,504,0,7.075808863978387,0,0,1,1,2,1,11.810591800844753,6,12.038511131398728,0,11.808907293600358,11.765643303311364,26.0,11.818974312364766,1,308,12.068539413468748,12.070483200383846,12.059894850096232,0,176,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,6,2007,11.99106086274981,12.005033692506249,11.695247021764184,0,0,0
